pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,discoverymethod
,7.72,,,1.763,,Transit
,31.1,,,1.763,,Transit
5.01038,4.28,,,1.53,,Transit
11.63547,2.6,,,0.892,,Transit
1.982116,35.0,,,2.05,,Transit
36.9321,2.98,,,0.955,,Transit
8.4532,2.66,,,1.0419,,Transit
0.3176828,11.9,,,0.944,,Transit
10.49927,1.43,,,0.599,,Transit
5.23189,3.62,,,0.627,,Transit
1.13666,3.18,,,1.724,,Transit
12.4404,2.72,,,0.586,,Transit
1.49462,1.8,,,0.586,,Transit
2.018725,91.0,,,14.96,,Transit
3.47722,1.53,,,0.556,,Transit
12.19649,2.23,,,1.062,,Transit
11.3256,2.18,,,1.043,,Transit
2.9237,2.57,,,0.573,,Transit
15.0818,1.83,,,0.514,,Transit
3.16363,1.25,,,0.514,,Transit
4.72048898787,14.61863458,,3553.0,0.489916,,Transit
4.72046,8.7,,,0.385,,Transit
3.74234,1.61,,,0.502,,Transit
7.46967,2.4,,,0.279,,Transit
43.36143,29.8,,,1.472,,Transit
27.9329,2.51,,,0.573,,Transit
3.72007,1.55,,,0.986,,Transit
31.3537,3.85,,,0.816,,Transit
14.8484,2.68,,,0.816,,Transit
10.0696,1.69,,,0.816,,Transit
11.376,2.03,,,0.636,,Transit
11.37698,,,4397.0,0.64,,Transit
0.8925,2.7,,,2.0,,Transit
14.7582,,,4434.0,0.7,,Transit
14.7619,2.11,,,0.735,,Transit
1.93426,1.64,,,0.928,,Transit
3.43827,1.98,,,0.928,,Transit
8.4044,1.24,,,0.307,,Transit
1.1829266,29.0,,,1.51,,Transit
56.6205,7.68,,,0.904,,Transit
5.025831,1.72,,4679.0,0.72,,Transit
5.025598,1.332,,4663.0,0.663,0.746,Transit
5.02629,1.322,,,0.577,,Transit
12.64655,1.47,,,0.722,,Transit
12.647815,1.38162499,,4799.0,0.668753,0.701917,Transit
12.647849,1.65,,4711.0,0.72,,Transit
12.65309622,,,,,,Transit
12.6475,1.58,,5213.0,0.84,0.87,Transit
5.76218,1.217,,,0.868,,Transit
5.761612,1.313,,5682.0,0.881,0.735,Transit
5.761359,1.37311054,,5744.0,0.901705,,Transit
5.7619248,1.37,,5350.0,0.83,,Transit
0.3584061,2.66,,,1.03,,Transit
0.35840528,1.92,,5862.0,1.04,,Transit
0.358378,1.65,,5928.0,0.89,,Transit
5.06939,2.75,16.0,5865.0,1.79,1.06,Transit
5.0689232,2.93,,6490.0,1.59,,Transit
5.06963,2.49,21.3,5887.0,1.67,1.11,Transit
5.06965,2.49,,5958.0,1.71,1.16,Transit
24.3872,,,6059.0,1.53945,1.13,Transit
24.38724,17.4,,,,,Transit
24.387407,18.3,,5931.0,1.09,,Transit
24.3949924,,,6059.0,1.53945,1.13,Transit
24.38752,22.4,,,1.43,,Transit
8.0549321,2.01,,4720.0,0.72,,Transit
8.054787,1.82830556,,4893.0,0.702294,0.751397,Transit
8.05428,1.58,,4746.0,0.675,0.73,Transit
8.05423,1.73,,,0.655,,Transit
7.0658874,3.07,,4059.0,0.61,,Transit
7.06599,2.32,,4127.0,0.491,0.551,Transit
7.065,2.4,,,0.491,,Transit
0.36747226,3.32,,6205.0,1.29,,Transit
0.3674645,3.9,,,1.18,,Transit
0.367453,2.55,,6167.0,0.95,,Transit
0.367473,3.55452348,,6060.0,1.26302,,Transit
13.97896,2.89,,5622.0,0.93,0.94,Transit
13.97876,2.77,,5026.0,0.77,,Transit
13.978518,2.75039475,,5131.0,0.798574,0.847597,Transit
13.98746633,,,5064.0,0.792485,0.846,Transit
13.9782,2.69,,,0.783,,Transit
3.59912,1.46,,5518.0,0.82,,Transit
3.5990666,1.62,,5107.0,0.78,,Transit
3.59922,1.63,,,0.809,,Transit
3.59905,1.58797235,,5459.0,0.826124,,Transit
6.98541,2.15,,4006.0,0.426,0.477,Transit
6.9862794,3.32,,3891.0,0.57,,Transit
5.57739,0.75,,3497.0,0.232,0.217,Transit
5.577212,1.08,,3360.47,0.330989,0.271365,Transit
5.5773147,1.54,,3563.0,0.43,,Transit
3.11594,1.59,,,0.367,,Transit
0.62309386,2.52,,4231.0,0.65,,Transit
7.495692,2.62539115,,5844.0,1.051008,1.043192,Transit
7.49569,2.71,,,1.079,,Transit
7.4956613,4.74,,6634.0,1.77,,Transit
7.49556,2.58,9.2,5867.0,1.058,1.02,Transit
7.49491004,,,5865.0,1.05721,1.061,Transit
7.495,,,5865.0,1.05721,1.061,Transit
7.49543,2.45,,5922.0,1.06,1.05,Transit
4.60808540736,7.04461252,,4911.0,3.12057,,Transit
4.60547,6.4,37.6,4915.0,3.08,1.38,Transit
4.60543,6.27704,28.6047,4881.0,2.97,0.66,Transit
4.60497,5.71,39.8,4912.0,2.93,1.192,Transit
4.60497,7.09,,4993.0,2.59,1.17,Transit
4.60543,8.2,50.3,4881.0,3.88,1.53,Transit
4.6028,,,4911.0,3.12057,,Transit
4.6049829,1.67,,4843.0,0.74,,Transit
19.565086,2.94,,5804.0,1.01,,Transit
19.5688,3.66,,,1.047,,Transit
19.5666,2.31,,6060.0,0.98,0.96,Transit
19.565557,2.95906745,,5929.0,1.086156,0.987182,Transit
0.434827,1.62,,3724.0,0.5,,Transit
0.434832,0.96,,,0.333,,Transit
0.4348359,1.59,,3714.0,0.5,,Transit
1.53402,1.13,,3698.0,0.520027,0.517496,Transit
1.5339666,1.47,,3757.0,0.52,,Transit
17.5125,2.15,,,0.669,,Transit
17.501662,2.63,,4749.0,0.73,,Transit
17.515472,2.094,,4752.0,0.758,0.832,Transit
2.260455,2.32,,3214.0,0.288,0.257,Transit
2.260435,2.3,,3292.75,0.279867,0.201355,Transit
2.2604439,1.6,,2997.0,0.18,,Transit
2.26026548696,2.72623736,,3236.0,0.341024,,Transit
2.2604455,2.56,,3214.0,0.288,0.257,Transit
2.260438,2.45,,3290.0,0.28,0.201,Transit
2.260404,1.52,,,0.184,,Transit
7.817949,2.54862479,,6022.0,1.238022,1.173509,Transit
7.8142,2.67,,5995.0,1.56,1.16,Transit
7.8173399,2.16,,5800.0,1.01,,Transit
7.81751,3.08,,,1.492,,Transit
18.311,2.77,,5995.0,1.56,1.16,Transit
18.286069,2.62624197,,6022.0,1.238022,1.173509,Transit
18.289,3.16,,,1.492,,Transit
18.283257,2.31,,5800.0,1.01,,Transit
0.44214967,1.32,,4977.0,0.76,,Transit
0.442185,2.02,,,0.754,,Transit
0.442094,1.16,,5007.0,0.77,,Transit
11.99899626,,,5759.0,1.57442,1.03,Transit
11.989686,9.01,,5700.0,0.96,,Transit
23.9726,11.1,,,,,Transit
11.9897,,,5759.0,1.57442,1.03,Transit
11.98934,14.77,,,1.726,,Transit
18.406118,5.2,,6684.0,1.84,,Transit
18.415126,69.44309317,,6211.0,3.465887,,Transit
20.398147,2.93,,5399.0,0.85,,Transit
20.3997,2.65,,,0.778,,Transit
20.398071,2.57901435,,5199.0,0.777455,,Transit
21.140574,31.5,,6205.0,1.29,,Transit
6.2719092,60.0,,7254.0,1.81,,Transit
2.1417519,86.2,,6492.0,1.59,,Transit
2.4343734,61.4,,5568.0,0.9,,Transit
2.8445331,65.3,,6045.0,1.16,,Transit
0.99656225,32.8,,3727.0,0.5,,Transit
2.8268121,40.1,,5736.0,0.98,,Transit
3.3643115,85.6,,6240.0,1.32,,Transit
11.97495,256.0,,5200.0,3.4,,Transit
11.975818,8.43,,3320.0,0.28,,Transit
2.1989041,46.6,,4938.0,0.75,,Transit
1.4044283,3.66,,2721.0,0.12,,Transit
2.809,,,2901.0,0.474383,0.472176,Transit
1.404411,99.0,,6933.0,2.02,,Transit
1.6398934,33.0,,5175.0,0.79,,Transit
24.193613,30.7,,5457.0,0.87,,Transit
23.277669,32.8,,4379.0,0.68,,Transit
2.3240489,33.4,,5107.0,0.78,,Transit
54.169832,22.0,,3836.0,0.55,,Transit
19.441899,4.15,,2601.0,0.11,,Transit
19.44212,22.0,,3864.0,0.35,,Transit
0.80032756,21.3,,4028.0,0.61,,Transit
54.976021,39.1,,6333.0,1.41,,Transit
2.573088,34.0,,5165.0,2.5,,Transit
2.5730187,17.2,,4488.0,0.69,,Transit
2.2021868,56.5,,5695.0,0.96,,Transit
17.81188,21.6,,5554.0,0.93,,Transit
17.812866,22.5,,5613.0,0.92,,Transit
17.80345864,,,5561.99,1.16413,0.981,Transit
0.689647,6.58,,6481.0,1.08,,Transit
0.690458,,,6912.12,1.50882,,Transit
0.17566,3.11,,6620.0,1.15,,Transit
0.567055,16.22,,7020.0,1.42,,Transit
0.5670195,,,,,,Transit
0.684559,1.2,,4427.0,0.68,,Transit
0.684541,1.36,,,0.671,,Transit
0.684533,1.01,,4268.0,0.507,0.573,Transit
0.68453862616,1.4,3.2,4232.0,0.71,0.7,Transit
0.684553,1.27572042,,4441.0,0.646851,0.678307,Transit
0.68458757,,,4222.0,0.734112,0.66,Transit
0.684575,1.4,,4462.0,0.71,,Transit
0.684557,1.37,,4376.21,0.675849,0.69834,Transit
0.3499146,39.4,,,2.43,,Transit
0.349935,2.18,,4925.0,0.76,,Transit
0.463954,0.53,,,0.272,,Transit
0.46395,0.84,,3720.0,0.491813,0.489906,Transit
0.46395,0.85,,3563.0,0.42,,Transit
0.769057,2.06,,3832.0,0.54,,Transit
0.279258,8.41,,4071.0,0.62,,Transit
0.898312,32.0,,,0.79,,Transit
0.898344,9.8,,,0.9,,Transit
0.898216,4.02,,5528.0,0.82,,Transit
0.89803906,,,,,,Transit
0.898,,,,,,Transit
0.96997227,,,5401.0,,,Transit
0.970016,6.29,,5838.0,0.87,,Transit
0.969967,59.0,,5272.0,1.54,,Transit
0.870775,3.97,,5875.0,0.88,,Transit
0.870673,21.0,,5647.0,1.74,,Transit
0.8706763,6.52133,,6121.0,1.47,,Transit
0.87052967,,,6121.0,1.47366,1.16,Transit
0.950356,6.94,,6125.0,0.94,,Transit
79.9999,10.2,,4542.0,0.508,,Transit
5.28081,10.9,,6227.0,3.01,,Transit
5.28130579,,,6161.41,2.66957,1.17,Transit
1.19478,1.65,,3671.0,0.235,,Transit
23.7782,98.0,,7498.0,2.09,,Transit
0.841202,82.0,,6237.0,2.31,,Transit
22.7984,9.0,,6195.0,1.37,,Transit
1.153886,99.0,,6841.0,1.8,,Transit
1.486243,58.0,,5991.0,1.87,,Transit
10.2236,132.0,,6960.0,2.04,,Transit
1.3179,55.0,,5876.0,1.07,,Transit
1.3178719,62.0,,,1.975,,Transit
11.31009,130.0,,4793.0,10.0,,Transit
11.31028,18.9,,,1.44,,Transit
16.858,5.6,,5957.0,1.07,,Transit
8.1191,57.0,,6040.0,1.2,,Transit
16.235,11.0,,6040.0,1.2,,Transit
24.9922,36.0,,6040.0,1.2,,Transit
9.7833,2.6116925,,3990.0,0.643,0.615,Transit
9.7843,1.15,,3798.0,0.384,0.421,Transit
1.131316,4.6,,6292.0,1.32,,Transit
1.131305,3.93,,,1.122,,Transit
25.2768,25.0,,4215.0,0.52,,Transit
15.1871,0.86,,3497.0,0.232,0.217,Transit
15.189034,1.16,,3360.47,0.330989,0.271365,Transit
7.760178,1.01,,3360.47,0.330989,0.271365,Transit
7.7599,0.73,,3497.0,0.232,0.217,Transit
24.1669,0.82,,3497.0,0.232,0.217,Transit
24.158868,1.29,,3360.47,0.330989,0.271365,Transit
1.35823,1.44,,5675.0,0.95,,Transit
23.8039,12.0,,4840.0,0.48,,Transit
2.931226,90.0,,6097.0,1.12,,Transit
6.3878,65.0,,6668.0,1.25,,Transit
1.81449,27.0,,5614.0,0.92,,Transit
22.4844,79.0,,6173.0,1.15,,Transit
3.47323985883,16.65896453,,7406.97,1.56373,,Transit
3.47451,10.6,,7143.0,1.83,,Transit
0.369181,16.5,,6020.0,2.22,,Transit
6.71694,39.0,,5267.0,0.82,,Transit
8.20008746059,2.79975419,,4865.6,0.793476,,Transit
8.2000844,2.4996027,,5160.0,0.792,0.847,Transit
8.20023,2.53,,,0.782,,Transit
8.20075,2.47,,5297.0,0.83,0.87,Transit
8.199814,2.49801045,,5070.0,0.783982,0.851503,Transit
8.199796,2.3,603.877,4970.0,0.76,0.8,Transit
8.2008,,,4865.6,0.793476,0.793,Transit
14.08549,21.1,,5970.0,1.32,,Transit
2.29016,1.42,,,,,Transit
2.294185,1.95611,,5062.0,0.707445,,Transit
1.31559,102.0,,6721.0,2.3,,Transit
1.3155918,38.3,,,1.69,,Transit
10.994748,4.05,,5926.0,1.247,1.06,Transit
10.99501,4.55,,,1.3704,,Transit
10.9947,4.09,9.2,5897.0,1.265,1.066,Transit
21.99036193738,4.60346552,,5294.0,1.33417,,Transit
10.99497,3.99,3.8,5853.0,1.247,1.01,Transit
10.99573,3.69,,5926.0,1.28,1.06,Transit
10.993948,3.14685573,,5839.0,1.038427,1.06195,Transit
19.0918,2.01,,5441.0,0.87,0.9,Transit
19.0912,2.03,,,0.785,,Transit
19.09995,2.11327433,,5377.0,0.841458,0.913111,Transit
5.605309,1.48914397,,5377.0,0.841458,0.913111,Transit
5.60473,1.41,,,0.785,,Transit
5.605,1.47,,5441.0,0.87,0.9,Transit
6.102325,1.97,,4674.13,0.634663,0.745273,Transit
6.10099028,,,4784.0,0.756173,0.772,Transit
6.10224,1.82,,4530.0,0.631,0.697,Transit
6.10241,2.38,,,0.702,,Transit
7.195834,2.6,,,,,Transit
2.74697,1.244,,3910.0,0.424,0.484,Transit
2.747128,1.36,,,0.424,,Transit
2.747227,1.71,,3875.75,0.547001,0.594112,Transit
9.99791,1.7,,,0.424,,Transit
10.00102551,,,3848.0,0.562821,0.556642,Transit
9.99767,1.483,,3910.0,0.424,0.484,Transit
9.997442,2.11,,3875.75,0.547001,0.594112,Transit
1.14907861,,,5324.24,1.00567,,Transit
1.1489833,76.0,,5137.0,2.0,,Transit
19.562307,2.6,,4455.0,0.676,0.7,Transit
19.56325,2.59,,4246.81,0.758892,0.66,Transit
19.564,2.59,,4581.0,0.673,,Transit
19.56204579364,3.28708684,,4246.8,0.758892,,Transit
19.562743,2.49179901,,4500.0,0.63908,0.668401,Transit
19.56236,2.78,,,0.669,,Transit
19.5661401,,,4246.81,0.758892,0.66,Transit
6.42149,2.51,,,0.836,,Transit
6.4215,2.41,,5652.0,0.93,0.95,Transit
27.86,2.03,,5652.0,0.93,0.95,Transit
27.8522,2.16,,,0.836,,Transit
14.14459,16.6,,5011.0,2.69,,Transit
14.145239,14.86409395,,5016.0,2.15381,,Transit
2.38669,3.5,,3676.0,0.29,,Transit
2.386772,4.0,,,0.286,,Transit
2.35771,3.0,,3655.0,0.267,,Transit
2.357651,1.95,,,0.267,,Transit
1.39657671,,,5805.0,0.96977,1.04,Transit
1.396291,1.89,,5728.0,1.02,,Transit
8.77709,5.1,,,0.8,,Transit
8.775864,1.97521161,,5129.0,0.721964,0.757495,Transit
8.77683,1.96,,5482.0,0.76,0.79,Transit
9.726618,7.6,,5747.0,1.401,1.164,Transit
9.72665,7.23871,,5583.6,1.45,,Transit
9.72664,8.42,,,1.508,,Transit
9.72739,4.6,,5406.0,0.93,0.947,Transit
25.219709,87.0,,,2.29,,Transit
25.2208,65.0,,6257.0,1.41,,Transit
25.2077883,,,6168.93,1.83554,1.18,Transit
4.61244,1.27,,,0.256,,Transit
4.6122,1.23,,3537.0,0.256,0.258,Transit
4.61228,2.3,,3624.15,0.459539,0.477046,Transit
29.12555,205.0,,4936.0,3.9,,Transit
1.095979,1.08,,3677.0,0.535057,0.531616,Transit
1.095962,0.617,,,0.318,,Transit
1.096026,0.615,,3691.0,0.318,0.347,Transit
5.3518,1.82,5.58,5775.0,1.25,0.84,Transit
5.35232,1.184,5.4,5832.0,0.884,0.83,Transit
5.35117,1.9,8.6,5730.0,1.23,0.88,Transit
5.3518,1.82,5.29,5775.0,1.25,0.84,Transit
5.35185,1.41,,,1.275,,Transit
5.351403,1.22263837,,5741.0,0.922706,0.876863,Transit
5.35161,2.09,,5788.0,1.17,,Transit
2.410271,17.3,,6390.0,1.51,,Transit
2.41040731,,,6276.0,1.92538,1.23,Transit
1.702301,19.1,,6116.0,1.28,,Transit
13.734907,2.53,,4421.98,0.634754,0.704613,Transit
13.7311,2.04,,4136.0,0.494,0.562,Transit
13.71468745,,,4133.13,0.650887,0.647,Transit
13.73288,2.64,,,0.646,,Transit
13.733314,2.6,,4484.0,0.619,0.629,Transit
2.90032,1.02,,4136.0,0.494,0.562,Transit
2.900706,1.3,,4421.98,0.634754,0.704613,Transit
2.90022,1.36,,,0.646,,Transit
1.419549,1.1,,3622.0,0.284,0.292,Transit
1.419714,1.18,,,0.284,,Transit
1.41929871,,,3326.0,0.361559,0.347552,Transit
1.419604,1.22,,3488.9,0.32067,0.383934,Transit
2.349455,15.8,,7056.0,1.81,,Transit
2.349515,53.42672849,,6254.0,5.410002,,Transit
2.3494903,14.6551,,7418.5,1.51,,Transit
2.349545,15.3,,,1.695,,Transit
2.34951024,,,7418.48,1.50652,1.7,Transit
0.701818,2.56,,,,,Transit
6.423,,,5053.72,5.86835,,Transit
3.793306,1.56,,3669.0,0.41,0.43,Transit
3.794,,,3510.0,0.421881,0.415947,Transit
8.866,,,5368.0,0.697439,0.93,Transit
8.86638,2.51,,,0.6867,,Transit
8.865932,2.41012773,,5263.0,0.681111,0.730322,Transit
8.8656,2.13,9.4,5166.0,0.638,0.67,Transit
8.86528860869,4.28539694,,5368.0,0.697439,,Transit
8.8656511,2.52,,5306.0,0.72,0.72,Transit
8.865663,2.46597575,11.41003981,5365.0,0.719,0.735,Transit
8.8665,2.24179614,11.44182265,5110.0,0.69,0.71,Transit
8.867209,2.31,,5358.0,0.72,0.72,Transit
8.867259,4.4,,,0.65,,Transit
17.178,,,5814.52,1.33351,1.046,Transit
1.291563,2.03,,3676.0,0.513,0.532,Transit
1.291605,1.74,,,0.4,,Transit
1.29160335703,2.45117748,,3689.0,0.514745,,Transit
1.292,,,3689.0,0.514745,0.512437,Transit
1.291626,,,3689.0,0.514745,0.512437,Transit
1.291505,1.96,,3842.12,0.491598,0.582006,Transit
1.2916,2.03,,3778.0,0.51,0.54,Transit
1.291651,2.1,,,0.52,,Transit
5.409,,,3949.0,45.4751,,Transit
4.99,,,6242.0,1.63356,1.21,Transit
4.9898664,9.128,,6242.0,1.63,,Transit
44.13,,,4865.94,10.7024,,Transit
14.448767,44.2,,,1.36,,Transit
14.448987,86.0,,,1.739,,Transit
14.449,,,6016.0,1.68931,1.11,Transit
14.4518248,,,6016.0,1.68931,1.11,Transit
8.405276,8.04276104,,4836.0,2.949151,1.054213,Transit
8.406951,11.5,,,4.79,,Transit
8.407115,13.45077684,174.48779544,4673.0,4.14,1.17,Transit
8.406,,,4642.56,4.70881,,Transit
8.40685,10.88,,,4.09,,Transit
8.406726,10.61,,4717.0,4.47,1.2,Transit
,14.68379,152.5584,,4.2,1.16,Transit
8.4071591,10.1248,,4642.6,4.71,,Transit
8.4061,14.68379,349.613,4790.0,4.2,1.16,Transit
8.4061,14.68379,152.5584,4790.0,4.2,1.16,Transit
6.8941,2.69,,5528.0,1.06,0.96,Transit
6.894287,2.8,,,1.11,,Transit
6.894252,2.70624391,,5609.0,0.999244,1.043879,Transit
6.893,,,5573.0,1.05734,0.983,Transit
6.89442,3.17,,,1.071,,Transit
6.89424037,,,5573.0,1.05734,0.983,Transit
6.893813,2.83587212,,5520.0,1.04,1.022,Transit
6.894256,2.84,,5608.0,1.07,0.99,Transit
4.737,,,5180.6,0.790862,0.878,Transit
4.7369683,2.69,20.0,5170.0,0.793,0.865,Transit
4.736834,2.9,,,0.82,,Transit
4.7369696,2.71257333,20.97667486,5128.0,0.789,0.823,Transit
4.736893,2.86,,,0.822,,Transit
4.736884,2.76720668,,5159.0,0.790138,0.846996,Transit
4.7369669,2.93924,,5069.2,0.79,,Transit
4.73730765,,,5180.6,0.790862,0.878,Transit
4.736837,2.76,,5165.0,0.8,0.88,Transit
4.7369729,2.7,,5181.0,0.8,0.84,Transit
5.264,,,6190.82,1.5774,1.19,Transit
4.166738,94.8,,,2.0,,Transit
2.084,,,,,,Transit
1.56706496,,,4426.2,0.615898,0.693,Transit
1.567,,,4426.2,0.615898,0.693,Transit
1.56699,1.34,,,0.603,,Transit
10.13682,4.6,,,1.37,,Transit
10.13675,4.3,32.2,6120.0,1.311,1.074,Transit
10.136796,5.00805298,,6095.0,1.5082,1.155595,Transit
10.13693,4.93,20.0,6103.0,1.565,0.91,Transit
10.1367283,5.44119,,6283.0,1.51,,Transit
10.1367349,5.06645928,34.00763955,6260.0,1.518,1.246,Transit
10.136448,5.2,,6172.0,1.57,1.2,Transit
10.136527,4.5,,,1.39,,Transit
10.13892836,,,6283.0,1.50696,1.23,Transit
10.136,,,6283.0,1.50696,1.23,Transit
3.1149085,12.03,,,0.718,,Transit
3.11489307594,12.11200864,,4973.0,0.74956,,Transit
3.114878,12.5,,,0.77,,Transit
3.114905,13.024,,4925.0,0.736,0.958,Transit
3.11491262,,,4952.0,0.74956,0.82,Transit
3.115,,,4952.0,0.74956,0.82,Transit
13.773,,,6266.98,1.46908,1.221,Transit
13.772626,2.2,,,1.25,,Transit
13.7748361,2.67656,,6266.98,1.47,,Transit
13.774798,2.77,,6232.0,1.5,1.23,Transit
13.773,2.17,,,1.469,,Transit
13.773826,3.29495202,,6114.0,1.682578,,Transit
9.3261,3.1,,,0.78,,Transit
9.325,,,5035.99,0.801255,0.839,Transit
9.33155684,,,5035.99,0.801255,0.839,Transit
9.326841,2.69,,5068.0,0.78,0.84,Transit
9.32705,3.63,,,0.773,,Transit
9.325429,2.14,,,0.713,,Transit
9.327527,2.69,,5106.0,0.78,0.84,Transit
11.391,,,4913.0,0.875936,0.81,Transit
11.391432,11.1,,,0.9,,Transit
11.390955,10.71,,,0.854,,Transit
11.38576954,,,4913.0,0.875936,0.81,Transit
11.39109,10.558878,587.9855,5027.0,0.828,0.832,Transit
11.3909344,10.88,,5039.0,0.87,0.89,Transit
11.390931,10.59248676,638.83509807,4899.0,0.832,0.863,Transit
11.39096852897,11.19847412,,5027.0,0.875936,,Transit
11.3909311,10.44677001,638.83509807,4920.0,0.824,0.86,Transit
11.391013,10.67,,5044.0,0.84,0.89,Transit
5.176,,,6146.0,1.35641,1.166,Transit
5.176243,19.44301811,,6185.0,1.118972,,Transit
1.61092,0.75,,3511.0,0.409602,0.402278,Transit
1.611,,,3511.0,0.409602,0.402278,Transit
1.610911,1.5,,,0.56,,Transit
1.610888,0.82,,,0.299,,Transit
18.6393,1.73,,,0.821,,Transit
18.634179,1.49,,,0.821,,Transit
18.641,,,4774.48,,,Transit
18.645046,1.8,,,0.84,,Transit
20.2730282,10.4386,,5742.0,0.86,,Transit
20.272,,,5742.0,0.85554,1.026,Transit
20.272602,11.5,,,0.86,,Transit
20.272615,12.06,,5657.0,0.88,0.95,Transit
20.272992,,,,,,Transit
20.2729914,11.80305668,321.00669107,5870.0,0.855,0.918,Transit
20.27285,11.55,,,0.831,,Transit
20.27362337,,,5742.0,0.85554,1.026,Transit
20.2729861,,,5560.0,0.881,0.831,Transit
20.273034,12.498035,266.9772,5560.0,0.881,0.831,Transit
20.273017,,,5657.0,0.88,0.95,Transit
9.84413,3.23,,,0.9395,,Transit
9.844017,3.0,,,0.91,,Transit
9.844077,2.945,,5479.0,0.922,0.847,Transit
9.844,,,5500.23,0.957455,0.96,Transit
4.144937,1.4,,,1.28,,Transit
4.144965,1.57,,6209.0,1.45,1.16,Transit
4.145398,1.1956395,,6035.0,1.309274,,Transit
4.144,,,6177.44,1.49612,1.18,Transit
20.35507390682,10.50799334,,3728.0,0.539092,,Transit
20.358748,10.0,,,0.53,,Transit
20.35847252,10.55,196.0,3711.0,0.541,0.562,Transit
20.359,,,3728.0,0.539092,0.535338,Transit
20.35954,10.85,,3728.0,0.539092,0.535338,Transit
20.35919,11.3,,,0.55,,Transit
8.266902,3.59,30.0,5434.0,0.95,1.01,Transit
8.26726,3.4,15.4,5373.0,0.905,0.94,Transit
8.2669928,3.59,,5636.0,0.97,1.05,Transit
8.2669897,,,5636.0,0.97,,Transit
8.26345949,,,5411.15,0.915405,0.941,Transit
8.2669589,3.44807,,5411.1,0.92,,Transit
8.26698,3.55,,,0.947,,Transit
8.267704,3.37,,5464.0,0.91,0.99,Transit
8.26679,3.40690334,,5475.0,0.908831,0.964948,Transit
8.267084,3.5,,,0.98,,Transit
8.267,,,5411.15,0.915405,0.941,Transit
4.39883617,,,4712.91,0.826001,0.754,Transit
4.399871,2.8,,4810.0,0.772,,Transit
4.400028,2.95,,4877.0,0.77,0.85,Transit
4.400037,3.3,,,0.82,,Transit
4.4,,,4712.91,0.826001,0.754,Transit
4.399739,3.01,,,0.735,,Transit
10.792635,2.87,,5519.0,0.97,0.93,Transit
10.7930529,,,5436.47,0.968558,0.95,Transit
10.792,,,5436.47,0.968558,0.95,Transit
10.792613,2.7,,,0.92,,Transit
10.79274,3.45,,,0.984,,Transit
10.787992,2.3,,5482.0,0.87,,Transit
10.793471,2.51134498,,5482.0,0.873283,0.942219,Transit
34.023,,,4534.56,11.253,,Transit
17.7037,1.76,,,0.205,,Transit
17.70632,2.2,,3315.0,0.28,0.27,Transit
17.703,,,3266.0,0.289676,0.264883,Transit
35.3972,2.6,,,0.531,,Transit
35.383,,,4663.0,0.667213,0.74,Transit
16.995731,1.55,,5220.0,0.78,0.86,Transit
16.9780102,1.47,,5245.0,0.75,0.84,Transit
16.99291698,,,5237.31,0.767142,0.89,Transit
16.993435,1.53786409,,5252.0,0.764371,0.818986,Transit
16.994,,,5237.31,0.767142,0.89,Transit
16.996,1.4,,,0.816,,Transit
16.995848,1.6,,,0.79,,Transit
10.6741,1.86,,,0.9538,,Transit
10.673,,,5919.66,0.928134,1.08,Transit
8.562405,6.0,,,0.83,,Transit
8.562,,,5545.28,1.02304,0.98,Transit
8.56222,6.89,,,0.928,,Transit
8.56232889439,6.92239107,,5545.3,1.02304,,Transit
8.56394776,,,5545.28,1.02304,0.98,Transit
8.562421,7.28,,5644.0,0.99,0.83,Transit
8.657975,,,5370.0,0.891,,Transit
8.658168,17.16037834,,5319.0,0.818973,,Transit
8.65871336,,,5127.0,0.901716,0.864,Transit
8.658,,,5127.0,0.901716,0.864,Transit
8.658143,19.1,,,0.9,,Transit
4.73401,5.28,59.4,5474.0,1.75,1.121,Transit
4.73401,5.28,59.4,5474.0,1.75,2.83,Transit
4.73355750515,5.38526663,,5496.0,1.75896,,Transit
4.73363,5.81,,,1.797,,Transit
4.73379,7.56448313,,5414.0,2.306381,1.28805,Transit
4.733999,5.33,,5599.0,1.76,1.17,Transit
4.734006,5.3,,,1.77,,Transit
4.734,,,5496.0,1.75896,0.964,Transit
4.73360988,,,5496.0,1.75896,0.964,Transit
12.281,,,6272.0,1.33471,1.22,Transit
12.2812,2.47,,,1.323,,Transit
12.282343,2.52633631,,5985.0,1.410373,,Transit
12.283211,2.21,,6222.0,1.33,1.23,Transit
21.194733,1.22,,5424.0,0.8,0.86,Transit
21.191788,1.3172461,,5277.0,0.782112,,Transit
21.199,,,5296.77,0.797924,0.91,Transit
21.1976,1.33,,,0.7747,,Transit
16.273563,2.62,,5869.0,1.32,0.94,Transit
16.2713,2.77,,,1.27,,Transit
16.27284,2.10886389,,5656.0,1.064948,,Transit
16.271,,,5940.0,1.25863,1.08,Transit
7.728,,,4525.0,0.739177,0.71,Transit
7.7285,2.16,,,0.589,,Transit
7.728578,2.29,,4752.8,0.679343,0.762669,Transit
7.72651124,,,4525.0,0.739177,0.71,Transit
7.727283,2.53,,4740.0,0.71,0.76,Transit
7.727574,2.6,,,0.71,,Transit
27.693,,,6286.0,1.7076,1.23,Transit
3.850614,1.03,,4558.0,0.63,0.66,Transit
3.85,,,4504.0,0.626953,0.708,Transit
3.85064,1.073,,,0.51,,Transit
